ID,Gender,Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
463601,Female,No,19,No,Healthcare,4,5,Low
460292,Female,No,27,Yes,Marketing,12,3,Low
466566,Male,No,43,Yes,Artist,1,1,Low
459500,Male,Yes,37,Yes,Entertainment,1,4,Average
460267,Female,No,27,Yes,Healthcare,1,9,Low
467298,Male,Yes,61,Yes,Healthcare,1,2,Low
467095,Male,Yes,41,No,Engineer,0,2,Average
465919,Female,No,50,Yes,Artist,0,1,Low
461835,Female,Yes,60,Yes,Artist,1,2,Average
461302,Male,No,20,No,Healthcare,0,4,Low
461275,Male,Yes,66,Yes,Marketing,1,2,High
463115,Male,Yes,36,Yes,Homemaker,5,1,Low
466362,Male,Yes,65,Yes,Lawyer,1,2,High
462784,Female,No,30,No,Executive,,1,Low
467498,Male,Yes,56,Yes,Lawyer,,3,Low
463490,Male,No,20,No,Healthcare,1,4,Low
463836,Female,Yes,38,Yes,Artist,0,1,Low
459923,Male,No,31,Yes,Marketing,0,2,Low
462590,Female,Yes,30,No,Engineer,,3,Average
464164,Female,Yes,81,Yes,Lawyer,0,2,High
460298,Female,No,52,Yes,Lawyer,4,1,Low
467819,Male,Yes,57,Yes,Artist,0,1,Low
460722,Male,Yes,30,No,Entertainment,1,3,Average
466407,Male,Yes,55,No,Entertainment,1,3,Low
462411,Male,No,38,Yes,Artist,8,1,Low
466198,Male,Yes,70,No,Lawyer,0,2,High
462153,Male,Yes,59,No,Artist,0,1,Low
467180,Male,Yes,39,Yes,Healthcare,1,3,Low
461481,Female,Yes,58,Yes,Artist,9,3,Average
464589,Male,Yes,30,No,Entertainment,11,2,Low
461471,Female,Yes,73,Yes,Artist,1,2,Average
463981,Female,No,25,Yes,Artist,5,1,Low
459793,Male,Yes,40,Yes,Artist,0,,High
464146,Male,No,38,Yes,Entertainment,1,2,Low
464498,Male,Yes,45,Yes,Artist,,3,Average
459589,Male,No,25,No,Healthcare,1,5,Low
459775,Male,No,36,Yes,Artist,,2,Low
459829,Male,Yes,53,Yes,Artist,3,3,High
463314,Female,No,27,No,Healthcare,0,4,Low
459723,Male,Yes,49,Yes,Artist,6,2,Average
459122,Female,Yes,51,Yes,Artist,6,5,Average
462221,Male,No,33,No,Healthcare,0,7,Low
463528,Male,Yes,67,No,Executive,,2,High
459112,Female,Yes,72,Yes,Lawyer,1,,High
462694,Male,Yes,61,Yes,Entertainment,6,2,Average
466757,Female,Yes,47,No,Engineer,0,1,Low
464413,Female,Yes,36,Yes,Engineer,0,1,Low
464690,Male,Yes,40,No,Engineer,2,,Average
466425,Male,Yes,32,Yes,Entertainment,1,2,Average
460474,Female,Yes,40,No,Homemaker,9,5,Average
467261,Female,Yes,77,Yes,Lawyer,0,2,High
463411,Male,Yes,42,Yes,Entertainment,,2,Average
463322,Female,Yes,72,Yes,Lawyer,1,4,High
466193,Male,Yes,84,No,Lawyer,0,1,Low
461555,Male,No,27,No,Entertainment,,1,Low
459738,Male,Yes,32,Yes,Artist,1,2,Low
459008,Female,Yes,52,Yes,Artist,1,3,Average
462004,Female,Yes,53,Yes,Artist,,6,High
459836,Male,,32,Yes,Healthcare,8,5,High
461250,Female,Yes,47,Yes,Lawyer,2,4,High
461926,Female,Yes,63,Yes,Artist,4,4,Average
459578,Male,Yes,35,Yes,Executive,2,5,Average
466003,Female,Yes,27,Yes,Marketing,9,1,Low
465460,Male,No,49,Yes,Artist,0,1,Low
462862,Female,No,31,No,Homemaker,8,1,Low
466388,Male,,20,No,Healthcare,0,2,Low
465084,Male,Yes,61,Yes,Executive,5,2,High
465777,Female,No,30,Yes,Artist,9,5,Low
466688,Male,No,23,No,Healthcare,1,3,Low
461029,Male,Yes,42,No,Entertainment,8,2,Low
462132,Male,Yes,47,,Artist,4,1,Low
464812,Female,Yes,48,Yes,Engineer,0,5,High
459351,Female,Yes,57,Yes,Artist,0,,High
465099,Male,Yes,39,No,Entertainment,0,2,Average
465730,Male,Yes,43,Yes,Executive,6,3,High
462138,Female,Yes,56,Yes,Artist,1,2,Low
466144,Female,Yes,48,No,Artist,0,,Low
465630,Male,No,26,Yes,Artist,,1,Low
460332,Male,No,28,Yes,Healthcare,0,5,Low
462342,Female,Yes,71,Yes,Lawyer,8,2,High
459007,Female,Yes,42,Yes,Artist,1,3,Average
465130,Female,Yes,50,Yes,Artist,0,9,Average
459702,Female,Yes,62,Yes,Lawyer,1,3,Low
461401,Male,Yes,43,Yes,Artist,1,3,Average
463916,Female,No,32,No,Engineer,9,4,Low
459938,Male,No,61,Yes,Artist,1,1,Low
460199,Female,Yes,39,Yes,Entertainment,5,2,Low
466684,Female,Yes,46,Yes,Artist,0,2,Average
465978,Male,Yes,50,Yes,Artist,1,3,Average
465682,Male,Yes,39,Yes,Artist,0,4,Low
462693,Female,No,35,Yes,Artist,1,1,Low
459734,Female,Yes,85,Yes,Artist,1,,Low
459952,Female,No,35,Yes,Entertainment,7,2,Low
466450,Female,No,33,Yes,Healthcare,1,1,Low
466556,Male,No,21,No,Healthcare,1,3,Low
459932,Female,No,46,Yes,Artist,9,1,Low
460420,Female,No,37,Yes,Artist,1,1,Low
466928,Female,No,26,,Healthcare,0,7,Low
463513,Male,Yes,79,Yes,Artist,,2,High
460123,Female,Yes,33,Yes,Engineer,9,2,Low
462357,Male,No,25,Yes,Artist,1,3,Low
459866,Female,No,51,Yes,Artist,,1,Low
464094,Male,Yes,53,Yes,Executive,1,4,High
467852,Female,No,41,Yes,Artist,10,1,Low
462526,Female,Yes,46,Yes,Artist,3,5,Average
461677,Male,No,32,Yes,Healthcare,8,,Low
463611,Male,No,62,Yes,Artist,0,,Low
467389,Male,No,43,No,Engineer,1,,Low
463180,Male,Yes,36,Yes,Artist,0,3,Low
461572,Female,Yes,57,Yes,Artist,0,3,Average
464607,Female,Yes,49,Yes,Artist,0,4,Average
463921,Female,Yes,49,Yes,,,1,Low
467679,Female,Yes,51,Yes,Artist,,4,Average
463694,Female,No,40,No,Marketing,,,Low
467751,Male,Yes,48,Yes,Artist,1,3,Average
465563,Male,Yes,59,Yes,Entertainment,1,5,Average
465589,Male,Yes,40,Yes,Artist,0,3,Average
459215,Female,Yes,58,Yes,Artist,0,3,Low
466826,Male,Yes,43,Yes,Entertainment,0,2,Low
461164,Female,No,39,Yes,Doctor,9,1,Low
459305,Male,Yes,29,No,Healthcare,13,2,High
460181,Female,Yes,37,Yes,Marketing,9,1,Low
466447,Female,Yes,49,Yes,Artist,0,4,Average
467735,Male,No,26,Yes,Doctor,1,2,Low
463755,Female,Yes,63,No,Artist,0,2,High
460930,Male,No,26,Yes,Artist,10,5,Low
465246,Male,No,21,No,Healthcare,1,5,Low
459683,Female,Yes,56,Yes,Engineer,1,3,Average
463491,Male,Yes,27,Yes,Doctor,9,3,Average
466058,Male,Yes,35,No,Entertainment,1,,Low
459985,Female,No,39,Yes,Doctor,8,2,Low
464523,Female,No,30,Yes,Healthcare,13,,Low
462815,Male,Yes,84,No,Lawyer,1,1,Low
464187,Female,No,41,No,Engineer,9,1,Low
461246,Male,Yes,51,Yes,Artist,,5,Average
460655,Male,No,19,Yes,Marketing,,4,Low
467137,Female,Yes,59,Yes,Engineer,0,1,Low
462477,Male,No,25,Yes,Entertainment,7,3,Low
463906,Female,Yes,40,Yes,Engineer,0,4,Average
465855,Male,No,42,Yes,Artist,1,1,Low
467334,Male,Yes,73,No,Executive,0,2,High
461600,Male,No,30,Yes,Marketing,1,5,Low
465828,Female,No,29,No,Entertainment,9,4,Low
463494,Male,Yes,47,,Healthcare,,4,Average
460279,Female,Yes,27,No,Entertainment,6,2,High
463136,Male,Yes,35,Yes,Artist,1,3,High
459869,Female,No,23,No,Healthcare,1,3,Low
467916,Female,Yes,48,Yes,Artist,6,1,Low
465853,Female,Yes,33,Yes,Healthcare,,2,Average
461890,Female,Yes,45,Yes,Artist,0,2,Average
466582,Female,No,23,No,Healthcare,1,3,Low
461076,Male,No,42,Yes,Entertainment,1,8,Low
466713,Female,Yes,69,Yes,Artist,1,4,High
460753,Female,No,33,No,Healthcare,1,6,Low
460262,Male,No,28,No,Executive,9,4,Low
465249,Female,No,19,No,Healthcare,1,4,Low
466083,Female,No,21,No,Marketing,2,2,Low
459137,Male,Yes,42,Yes,Artist,7,2,Average
459485,Female,Yes,87,Yes,Lawyer,,2,High
461734,Female,Yes,81,No,,,2,High
467416,Female,No,38,Yes,Doctor,8,1,Low
463137,Female,No,31,Yes,Homemaker,8,1,Low
459839,Male,Yes,45,No,Engineer,1,5,Average
465665,Female,Yes,83,Yes,Lawyer,1,1,Low
466922,Female,No,22,No,Healthcare,0,,Low
464747,Female,Yes,69,No,Engineer,0,4,Average
464920,Male,No,36,Yes,Artist,2,1,Low
461638,Male,Yes,70,Yes,Entertainment,0,2,High
461972,Male,Yes,40,No,,,5,Average
467790,Male,No,21,No,Healthcare,1,6,Low
463402,Male,No,19,No,Healthcare,7,4,Low
462900,Male,Yes,39,Yes,Artist,0,3,Average
460688,Male,Yes,28,No,Doctor,5,2,Low
466033,Female,Yes,40,Yes,Artist,0,4,Average
459620,Female,Yes,29,No,Marketing,,,Low
467121,Male,Yes,53,Yes,Doctor,1,,Low
461440,Female,Yes,42,Yes,Artist,1,2,Average
459598,Male,Yes,40,No,Artist,,2,Average
465670,Female,No,48,No,Engineer,12,1,Low
463985,Female,Yes,29,Yes,Artist,4,2,Low
466347,Male,Yes,71,No,Executive,5,3,Low
459077,Female,Yes,82,No,Lawyer,0,2,High
460339,Female,Yes,50,Yes,Entertainment,4,2,Low
459970,Male,No,40,Yes,Artist,1,2,Low
463464,Male,No,18,No,Healthcare,6,4,Low
459313,Male,Yes,42,No,Entertainment,0,4,Average
466990,Male,Yes,39,Yes,Entertainment,9,2,Average
460077,Female,No,32,Yes,Artist,,1,Low
460369,Female,Yes,50,Yes,Artist,,2,Low
464108,Female,Yes,60,Yes,Engineer,1,3,Average
463792,Female,No,38,No,Engineer,,1,Low
462261,Male,Yes,60,No,Engineer,0,3,Average
463312,Male,Yes,40,No,Engineer,3,1,Low
462667,Female,Yes,40,No,Homemaker,2,2,Average
462917,Male,Yes,65,No,Doctor,1,1,Low
463898,Female,No,38,Yes,Healthcare,0,2,Low
459157,Male,No,37,Yes,Engineer,1,1,Low
460287,Male,Yes,53,Yes,Artist,0,1,Low
460521,Male,No,39,Yes,Artist,1,,Low
460684,Male,Yes,62,No,Entertainment,8,2,Low
462319,Male,Yes,47,Yes,Artist,1,2,Average
460614,Male,,38,Yes,Entertainment,,4,Average
462925,Female,Yes,30,No,Homemaker,,2,Average
465128,Female,Yes,62,No,Artist,1,3,Average
465222,Male,Yes,69,No,Doctor,8,2,Low
467850,Female,No,19,No,Healthcare,0,2,Low
465488,Male,No,18,No,Healthcare,0,4,Low
461266,Female,No,35,Yes,Artist,,1,Low
467453,Male,No,49,No,Healthcare,,1,Low
467672,Female,Yes,36,Yes,Artist,7,2,Average
466606,Female,Yes,35,Yes,Engineer,0,3,Low
465596,Male,,36,Yes,Healthcare,8,2,High
462309,Male,No,30,Yes,Healthcare,,1,Low
461840,Male,Yes,47,Yes,Executive,8,4,High
461284,Male,No,23,No,Artist,1,4,Low
467878,Female,Yes,42,Yes,Doctor,0,4,Average
465553,Female,Yes,47,Yes,Artist,8,4,Average
463346,Male,Yes,40,Yes,Healthcare,1,3,Low
466232,Male,Yes,59,No,Executive,0,3,High
465183,Female,Yes,38,Yes,Artist,3,2,Low
462382,Male,Yes,73,Yes,Lawyer,1,2,High
461363,Male,No,45,Yes,Artist,0,1,Low
465658,Male,Yes,71,Yes,Artist,0,4,Average
460748,Female,Yes,60,No,Engineer,0,2,Low
466217,Male,No,27,Yes,Doctor,0,2,Low
465484,Female,Yes,57,Yes,Artist,0,2,Low
459401,Male,No,26,No,Healthcare,1,3,Low
459783,Female,Yes,18,No,Artist,,,High
462326,Female,Yes,42,Yes,Artist,4,2,Average
459870,Male,Yes,49,No,Executive,11,4,High
467676,Male,Yes,40,Yes,Entertainment,8,2,Low
464488,Female,No,40,Yes,Artist,5,9,Low
466076,Male,No,19,No,Healthcare,8,3,Low
462275,Male,Yes,42,Yes,Artist,1,2,Average
459396,Female,No,50,Yes,Engineer,0,1,Low
464417,Male,Yes,72,No,Entertainment,2,2,Average
467311,Male,Yes,67,Yes,Lawyer,1,3,High
464034,Male,Yes,37,Yes,Entertainment,3,1,Low
467748,Male,Yes,38,Yes,Executive,,4,High
465010,Female,No,42,Yes,Marketing,,3,Low
459886,Male,Yes,26,No,Artist,1,4,Low
466435,Male,Yes,32,No,Executive,1,5,High
463885,Male,Yes,51,Yes,Artist,1,1,Low
462915,Male,Yes,61,No,Engineer,5,3,Average
462824,Male,Yes,38,No,Engineer,0,3,Average
460696,Male,Yes,73,No,Lawyer,1,1,Low
466662,Female,No,30,No,Engineer,1,,Low
461658,Female,Yes,62,Yes,Artist,0,2,Average
467142,Male,Yes,40,Yes,Executive,0,4,Low
460127,Male,No,42,Yes,Healthcare,8,3,Low
467542,Male,No,30,Yes,Healthcare,9,1,Low
462901,Female,Yes,46,No,Homemaker,9,1,Low
465547,Female,Yes,68,,Lawyer,0,1,Low
464797,Female,Yes,38,No,Engineer,9,4,Average
460867,Male,Yes,40,Yes,Doctor,0,5,Average
464438,Male,Yes,50,No,Entertainment,0,3,Average
460779,Female,No,28,No,Entertainment,1,2,Low
458996,Female,Yes,71,No,,1,1,Low
460276,Female,Yes,37,Yes,Artist,3,2,Low
466478,Female,Yes,51,Yes,Artist,0,4,Average
463834,Female,Yes,41,Yes,Engineer,1,4,Average
465796,Female,Yes,65,Yes,Artist,0,4,Average
460654,Female,Yes,48,No,Marketing,0,2,Average
459752,Female,Yes,63,Yes,,,3,Average
459057,Male,Yes,68,No,Lawyer,,,High
465641,Female,Yes,47,Yes,Artist,0,2,Average
467854,Male,No,28,Yes,Artist,9,2,Low
459291,Female,No,38,Yes,Entertainment,0,1,Low
460749,Male,No,36,Yes,Entertainment,1,2,Low
467861,Female,No,27,No,Artist,,4,Low
459446,Male,Yes,36,No,Entertainment,,3,Average
459229,Female,Yes,65,Yes,Lawyer,0,4,Average
466038,Female,No,27,No,Homemaker,9,1,Low
459507,Male,Yes,69,No,Lawyer,,2,High
467494,Female,Yes,80,Yes,Lawyer,0,,High
466794,Male,,59,Yes,Entertainment,,4,Average
464682,Male,Yes,50,,Executive,4,9,Average
459472,Female,Yes,77,No,Lawyer,,2,High
466023,Male,Yes,68,No,Executive,,3,High
467538,Male,Yes,50,Yes,Artist,0,3,Low
459266,Male,No,26,Yes,Healthcare,5,5,Low
467642,Male,Yes,46,Yes,Artist,2,4,Average
466477,Male,Yes,36,Yes,Artist,,2,Average
459579,Female,Yes,40,Yes,Artist,4,5,Average
464143,Male,No,33,Yes,Healthcare,9,5,Low
467678,Male,No,56,No,Marketing,1,2,Low
466053,Female,No,25,No,Doctor,2,1,Low
467038,Male,Yes,61,Yes,Lawyer,1,2,High
466822,Female,Yes,42,Yes,Entertainment,0,4,Average
464371,Male,Yes,49,Yes,Artist,1,4,Low
462788,Male,Yes,48,No,Entertainment,1,3,Average
459334,Male,Yes,36,Yes,Healthcare,3,3,Low
465236,Male,Yes,47,Yes,Artist,0,1,Low
461433,Male,Yes,70,Yes,Doctor,1,3,High
466345,Male,No,21,No,Healthcare,1,4,Low
459942,Male,No,51,Yes,Artist,5,1,Low
462739,Male,Yes,46,Yes,Artist,0,2,Low
463412,Male,No,33,Yes,Artist,,2,Low
467243,Male,No,26,Yes,Healthcare,1,3,Low
463215,Female,Yes,37,Yes,Engineer,0,2,High
460887,Male,Yes,47,Yes,Entertainment,2,3,Average
467950,Female,No,38,Yes,Entertainment,0,2,Low
460407,Female,No,36,Yes,Artist,8,1,Low
466565,Male,Yes,29,No,Artist,6,2,Average
461590,Male,Yes,41,No,Executive,1,4,High
461128,Male,No,20,No,Healthcare,7,3,Low
460145,Female,No,36,Yes,Artist,0,1,Low
462192,Female,No,23,No,Healthcare,0,6,Low
467470,Male,Yes,53,Yes,Engineer,1,3,Average
462734,Male,Yes,69,Yes,Artist,,2,Average
467937,Male,No,28,Yes,Doctor,0,3,Low
463395,Male,No,31,No,Marketing,,1,Low
466648,Male,Yes,36,Yes,Executive,6,2,High
460866,Male,No,28,Yes,Doctor,1,9,Low
463097,Female,Yes,45,Yes,Artist,1,3,Average
461614,Female,No,25,,Healthcare,1,1,Low
459771,Female,,30,Yes,Doctor,0,3,Low
466196,Female,Yes,78,Yes,Lawyer,6,1,Low
466372,Female,Yes,60,Yes,Artist,1,5,Average
467400,Male,Yes,61,No,Artist,,2,Low
459367,Female,No,22,No,Doctor,11,4,Low
463390,Female,Yes,50,Yes,Artist,0,2,Average
460504,Male,,43,No,Executive,,3,Average
465478,Male,Yes,51,No,Entertainment,1,3,Low
466739,Male,No,31,No,Healthcare,0,,Low
461262,Female,No,27,No,Engineer,1,7,Low
463376,Female,Yes,45,Yes,Executive,7,2,High
459536,Male,Yes,32,Yes,Healthcare,6,2,Low
466351,Female,No,22,No,Healthcare,2,3,Low
465916,Male,No,42,Yes,Artist,3,1,Low
461867,Male,No,30,Yes,Artist,0,4,Low
461236,Female,No,30,Yes,Healthcare,9,1,Low
461330,Male,Yes,60,No,Executive,0,2,High
466271,Male,No,33,No,Entertainment,1,3,Low
463511,Female,No,27,Yes,Artist,1,1,Low
462567,Female,No,36,No,Engineer,0,1,Low
466506,Male,Yes,50,,Artist,1,4,Average
460278,Male,Yes,29,Yes,Artist,0,5,Low
467841,Female,No,18,No,Healthcare,2,5,Low
465167,Female,Yes,42,Yes,Artist,9,3,Average
463579,Male,Yes,45,Yes,Artist,,2,Average
462779,Female,Yes,61,No,Marketing,,,Average
464161,Male,Yes,83,No,Lawyer,1,1,Low
463462,Female,Yes,41,No,Engineer,0,4,Average
459963,Female,No,40,Yes,Engineer,9,1,Low
459172,Male,No,21,No,Healthcare,3,3,Low
467475,Female,Yes,66,Yes,Artist,0,3,Average
464303,Male,Yes,43,No,Artist,0,2,Average
461308,Male,No,18,No,Healthcare,0,2,Low
463288,Female,,59,Yes,Artist,9,2,Average
467231,Male,No,22,No,Healthcare,,4,Low
460149,Male,Yes,50,Yes,Artist,1,2,Low
459955,Male,No,47,Yes,Engineer,1,2,Low
463668,Female,No,29,No,Engineer,0,6,Low
463424,Female,Yes,62,Yes,Artist,5,5,Average
462767,Male,No,21,No,Healthcare,2,4,Low
465736,Female,No,36,Yes,Artist,8,2,Low
461449,Female,Yes,38,Yes,Artist,5,3,High
462591,Male,No,25,No,Doctor,4,,Low
464531,Male,Yes,38,No,Engineer,0,6,High
467007,Female,Yes,35,No,Engineer,0,1,High
460190,Female,No,30,Yes,Entertainment,9,3,Low
466149,Female,No,30,No,Doctor,3,4,Low
464214,Male,No,28,Yes,Healthcare,1,3,Low
461211,Female,No,53,Yes,Entertainment,0,1,Low
467430,Male,Yes,48,Yes,Artist,4,2,Average
462624,Male,Yes,31,No,Entertainment,1,6,Low
464936,Male,No,28,No,,1,1,Low
461542,Male,No,26,Yes,Artist,5,1,Low
465302,Female,Yes,57,Yes,Artist,1,3,High
460291,Female,Yes,37,Yes,Artist,6,2,Low
460742,Male,No,52,Yes,Artist,0,3,Low
464350,Female,Yes,86,Yes,Lawyer,0,2,High
465746,Female,No,41,Yes,Artist,,1,Low
466325,Female,No,25,No,Marketing,1,2,Low
464353,Female,No,51,Yes,Artist,0,1,Low
463172,Male,Yes,32,No,Entertainment,2,2,Low
465582,Male,,40,Yes,Artist,1,1,Low
467136,Male,Yes,41,No,Entertainment,0,4,Average
466693,Male,No,23,No,Healthcare,0,2,Low
461727,Female,No,52,Yes,Artist,1,3,Low
461160,Male,Yes,49,Yes,Artist,1,2,Low
461360,Female,Yes,30,Yes,Healthcare,0,4,Average
466900,Female,Yes,46,Yes,Artist,9,4,Average
467166,Female,Yes,25,No,Homemaker,8,2,Average
460541,Female,Yes,36,Yes,Homemaker,1,3,Average
466622,Female,No,47,Yes,Entertainment,1,1,Low
465971,Male,Yes,57,Yes,Artist,0,1,Low
466909,Male,Yes,61,Yes,Artist,0,2,Low
460637,Female,No,19,No,Healthcare,,,Low
465983,Male,,19,No,Healthcare,0,3,Low
462288,Male,Yes,39,Yes,Artist,0,2,Average
464627,Male,Yes,37,Yes,Artist,0,4,Low
460205,Male,Yes,55,Yes,Artist,4,2,Low
460854,Female,No,22,No,Marketing,1,2,Low
463725,Male,Yes,46,Yes,Artist,1,2,Low
461694,Male,No,32,Yes,Doctor,0,4,Low
465917,Male,No,36,Yes,Artist,13,1,Low
463604,Male,No,23,No,Healthcare,2,3,Low
467473,Male,No,18,No,Healthcare,2,3,Low
462462,Male,Yes,30,Yes,Entertainment,,3,Average
465089,Male,Yes,71,No,Executive,0,4,High
467491,Male,Yes,47,Yes,Artist,1,4,Average
461418,Male,No,45,Yes,Artist,0,4,Low
464540,Female,Yes,42,Yes,Engineer,1,4,Average
462985,Male,Yes,32,Yes,Doctor,9,3,Average
465921,Female,No,25,Yes,Artist,8,1,Low
462193,Male,No,28,Yes,Healthcare,,6,Low
467754,Male,Yes,35,Yes,Artist,,4,Average
459672,Male,Yes,47,No,Artist,3,3,Average
465815,Male,Yes,41,No,Doctor,0,2,Average
459379,Female,No,19,No,Healthcare,3,3,Low
460824,Male,Yes,66,Yes,,0,2,Low
458988,Female,No,29,No,Marketing,2,3,Low
466583,Female,Yes,38,Yes,Doctor,0,2,Average
467951,Male,No,31,Yes,Entertainment,1,3,Low
461742,Male,Yes,87,Yes,Executive,1,2,High
466321,Male,Yes,41,Yes,Entertainment,2,2,Low
464102,Female,Yes,63,Yes,Artist,7,3,Average
465695,Female,No,33,No,Healthcare,,3,Low
467657,Male,No,23,No,Healthcare,0,4,Low
467203,Female,Yes,36,Yes,Artist,5,2,Average
460329,Male,No,45,Yes,Entertainment,6,2,Low
465926,Male,Yes,26,Yes,Healthcare,6,2,Low
467635,Female,No,41,Yes,Artist,9,1,Low
461127,Male,No,23,No,Healthcare,1,5,Low
462486,Male,Yes,51,Yes,Executive,1,5,Average
463011,Female,Yes,81,Yes,Homemaker,0,2,High
464715,Male,Yes,61,No,Marketing,1,4,Average
462725,Male,Yes,77,Yes,Lawyer,0,2,High
465325,Female,Yes,50,Yes,Artist,4,2,Low
464699,Male,No,29,No,Doctor,1,5,Low
465270,Female,Yes,43,Yes,Artist,0,4,Average
463189,Female,Yes,69,Yes,Engineer,1,1,Low
460162,Female,No,21,No,Healthcare,1,4,Low
466244,Female,No,30,No,Healthcare,3,3,Low
466234,Female,Yes,49,Yes,Engineer,,1,Low
466403,Female,Yes,49,No,Engineer,1,4,Average
459156,Female,Yes,81,Yes,Lawyer,1,2,High
463944,Male,No,29,No,Artist,0,5,Low
466888,Male,Yes,50,Yes,Entertainment,1,1,Low
461430,Male,Yes,57,Yes,Artist,1,2,Average
464489,Male,Yes,45,Yes,Artist,0,3,Average
464738,Female,Yes,66,No,Engineer,0,2,Average
459953,Male,Yes,53,Yes,Artist,9,2,Low
465318,Male,No,21,No,Doctor,6,6,Low
461959,Female,Yes,62,Yes,Artist,0,2,Low
459029,Male,Yes,70,No,Executive,,2,High
467237,Male,Yes,82,Yes,Lawyer,0,2,High
459724,Female,Yes,39,No,Artist,0,4,Average
459891,Male,Yes,49,Yes,Doctor,,2,Average
462628,Female,Yes,28,No,,,3,Average
461756,Female,Yes,35,Yes,Engineer,0,2,Average
463433,Female,Yes,50,Yes,Doctor,0,3,Low
465724,Male,No,35,Yes,Artist,9,2,Low
466904,Male,Yes,55,Yes,Artist,0,2,Average
462463,Male,Yes,61,No,Artist,1,2,Average
461515,Male,Yes,26,No,Artist,0,2,Low
464192,Female,Yes,61,No,Lawyer,0,3,High
467357,Male,Yes,60,Yes,,0,2,Low
467904,Female,No,25,Yes,Artist,13,1,Low
460921,Male,Yes,45,No,Executive,1,3,High
464842,Male,No,35,Yes,Artist,0,2,Low
467733,Male,Yes,62,No,Executive,9,3,High
460142,Female,Yes,53,Yes,Artist,0,3,Average
461504,Female,Yes,49,Yes,Artist,9,2,Low
460174,Female,No,43,Yes,Artist,8,4,Low
461965,Male,No,19,No,Healthcare,0,6,Low
467506,Female,No,38,Yes,Healthcare,,1,Low
463998,Female,No,27,No,Engineer,0,3,Low
462821,Male,No,18,No,Healthcare,0,3,Low
463787,Female,Yes,43,Yes,Artist,1,2,Low
460203,Female,Yes,36,Yes,Entertainment,8,1,Low
460104,Male,No,53,Yes,Entertainment,1,3,Low
465434,Female,No,26,Yes,Healthcare,1,7,Low
461259,Male,No,59,Yes,Entertainment,0,1,Low
465797,Male,Yes,36,Yes,Artist,1,2,Average
467388,Male,No,35,,,0,,Low
466373,Male,Yes,63,Yes,Executive,1,1,High
464495,Female,No,33,No,Marketing,1,9,Low
462329,Male,Yes,42,No,Executive,2,4,High
463508,Female,Yes,31,No,Artist,0,3,Low
462062,Male,No,22,No,Healthcare,0,3,Low
466150,Male,Yes,51,Yes,Artist,1,2,Low
466220,Male,No,42,Yes,Doctor,8,1,Low
464648,Male,Yes,28,No,Executive,0,4,High
464167,Male,Yes,53,Yes,Executive,4,3,High
465012,Male,Yes,62,No,Executive,0,4,High
464584,Female,No,27,Yes,Healthcare,9,1,Low
463258,Female,Yes,53,Yes,Artist,1,3,Average
465987,Male,,20,No,Healthcare,1,3,Low
467765,Male,Yes,28,No,Entertainment,9,4,High
463687,Female,No,31,No,Healthcare,0,5,Low
467557,Female,Yes,58,Yes,Artist,,2,Average
461477,Female,No,31,Yes,Healthcare,0,3,Low
462935,Male,Yes,79,No,Entertainment,1,1,Low
465017,Male,Yes,52,Yes,Executive,1,4,High
461140,Female,No,30,No,Homemaker,3,,Low
462430,Male,Yes,42,Yes,Executive,1,3,High
463225,Female,Yes,43,Yes,Artist,,2,Average
462897,Male,No,33,Yes,Healthcare,3,2,Low
466136,Female,No,19,Yes,Artist,0,2,Low
466989,Female,Yes,40,Yes,Artist,9,2,Average
462428,Male,Yes,67,Yes,Entertainment,2,3,Average
462446,Male,No,22,No,Healthcare,0,4,Low
467254,Female,Yes,45,Yes,Artist,9,2,Low
464077,Female,Yes,60,Yes,Artist,4,2,High
465808,Male,Yes,41,Yes,Artist,0,3,Average
464660,Male,No,29,Yes,Entertainment,0,5,Low
462989,Male,,32,Yes,Healthcare,1,1,Low
464855,Female,Yes,37,No,Engineer,,9,Average
465430,Male,No,28,No,Healthcare,4,5,Low
463119,Female,Yes,88,Yes,Lawyer,,2,High
460493,Male,No,42,Yes,Entertainment,2,1,Low
459170,Female,No,36,Yes,Artist,0,1,Low
461219,Female,No,28,Yes,Healthcare,8,3,Low
467054,Male,No,23,No,Healthcare,1,3,Low
465107,Male,Yes,81,No,Executive,0,1,Low
459274,Female,Yes,82,Yes,Lawyer,0,2,High
459540,Female,Yes,70,Yes,Lawyer,0,1,Low
467536,Male,Yes,82,No,Executive,1,1,Low
461611,Female,Yes,38,Yes,Artist,5,2,Average
466164,Female,No,43,Yes,Engineer,9,1,Low
466638,Female,No,42,Yes,Artist,8,2,Low
466733,Female,No,29,No,Homemaker,1,,Low
460518,Female,Yes,38,Yes,Engineer,9,3,Average
464115,Female,No,38,Yes,Engineer,0,3,Low
460383,Female,No,36,Yes,Engineer,7,3,Low
466943,Male,No,53,Yes,Artist,0,1,Low
462054,Male,No,25,Yes,Healthcare,0,,Low
465988,Female,Yes,58,Yes,Homemaker,0,2,High
462503,Male,Yes,52,Yes,Executive,0,4,High
461215,Female,No,36,Yes,Artist,13,1,Low
460608,Male,No,19,No,Healthcare,6,8,Low
461698,Female,Yes,67,Yes,Artist,0,2,High
459373,Male,No,31,Yes,Healthcare,,4,Low
465911,Female,No,28,Yes,Artist,9,1,Low
